USA/CO-CDPHE-2009131675/2020,GH,1,20A,USA,Colorado,EPI_ISL_710224,Human,B.1.444,North America,20A,9/12/2020
Israel/CVL-n1693/2020,GH,1,20A,Israel,North District,EPI_ISL_1240647,Human,B.1.362,Asia,20A,8/4/2020
Israel/CVL-1212/2020,GH,2,20A,Israel,Central District,EPI_ISL_1210080,Human,B.1.362,Asia,20A,12/30/2020
USA/FL-CDC-LC0021250/2021,GH,2,20A,USA,Florida,EPI_ISL_1319152,Human,B.1.362,North America,20A,3/1/2021
NewZealand/20VR1281/2020,GH,2,20A,New Zealand,Auckland,EPI_ISL_456206,Human,B.1,Oceania,20A,3/20/2020
Panama/GMI-PA461750/2020,GH,1,20A,Panama,Panama Oeste,EPI_ISL_1225550,Human,B.1,North America,20A,8/17/2020
Panama/GMI-PA580700/2020,GH,2,20A,Panama,Panama Oeste,EPI_ISL_1225582,Human,B.1,North America,20A,12/5/2020
Belarus/ChVir21859/2020,GH,1,20A,Belarus,Belarus,EPI_ISL_860810,Human,B.1.36,Europe,20A,11/4/2020
Belarus/ChVir21897/2020,GH,1,20A,Belarus,Belarus,EPI_ISL_860799,Human,B.1.36,Europe,20A,10/26/2020
Egypt/CCHE57357-A-46/2020,GH,2,20A,Egypt,Egypt,EPI_ISL_812819,Human,B.1,Africa,20A,8/3/2020
Kuwait/SKS00109-JAH/2020,GH,2,20A,Kuwait,Al Asimah,EPI_ISL_903376,Human,B.1.441,Asia,20A,12/26/2020
Kuwait/SKS00113-JAH/2020,GH,2,20A,Kuwait,Al Asimah,EPI_ISL_903388,Human,B.1.441,Asia,20A,12/27/2020
Kuwait/SKS00102-JAH/2020,GH,2,20A,Kuwait,Al Asimah,EPI_ISL_903380,Human,B.1.441,Asia,20A,12/27/2020
Kuwait/SKS00101-JAH/2020,GH,2,20A,Kuwait,Al Asimah,EPI_ISL_903381,Human,B.1.441,Asia,20A,12/27/2020
Kuwait/SKS00103-JAH/2020,GH,1,20A,Kuwait,Al Asimah,EPI_ISL_903389,Human,B.1.441,Asia,20A,12/27/2020
Kuwait/SKS00114-JAH/2020,GH,1,20A,Kuwait,Al Asimah,EPI_ISL_903379,Human,B.1.441,Asia,20A,12/27/2020
Kuwait/SKS00111-JAH/2020,GH,1,20A,Kuwait,Al Asimah,EPI_ISL_903382,Human,B.1.441,Asia,20A,12/26/2020
Kuwait/SKS00116-JAH/2020,GH,1,20A,Kuwait,Al Asimah,EPI_ISL_903377,Human,B.1.441,Asia,20A,12/28/2020
Kuwait/SKS00110-JAH/2020,GH,1,20A,Kuwait,Al Asimah,EPI_ISL_903378,Human,B.1.441,Asia,20A,12/30/2020
USA/UT-UPHL-201117948/2020,GH,1,20A,USA,Utah,EPI_ISL_628960,Human,B.1.443,North America,20A,9/30/2020
USA/NH-Yale-1374/2020,GH,1,20A,USA,New Hampshire,EPI_ISL_1091889,Human,B.1,North America,20A,5/12/2020
USA/NJ-MSHSPSP-PV19639/2020,GH,2,20A,USA,New Jersey,EPI_ISL_802357,Human,B.1,North America,20A,10/7/2020
USA/KY-KSPHL-100037/2020,GH,2,20A,USA,Kentucky,EPI_ISL_966372,Human,B.1,North America,20A,6/8/2020
USA/OR-OHSU-0807/2020,GH,1,20A,USA,Oregon,EPI_ISL_525904,Human,B.1.163,North America,20A,6/22/2020
Iran/Gilan-NIC184/2020,GH,1,20A,Iran,Gilan,EPI_ISL_959278,Human,B.1.9.5,Asia,20A,8/18/2020
Iran/Gilan-NIC189/2020,GH,1,20A,Iran,Gilan,EPI_ISL_959282,Human,B.1.9.5,Asia,20A,7/2/2020
Ecuador/USFQ-163/2020,GH,1,20A,Ecuador,Pichincha,EPI_ISL_525430,Human,B.1.9,South America,20A,5/20/2020
Tunisia/61627/2020,GH,1,20A,Tunisia,Soliman,EPI_ISL_707698,Human,B.1.9,Africa,20A,11/23/2020
Germany/BY-RKI-I-017525/2021,GH,1,20A,Germany,Bavaria,EPI_ISL_1147687,Human,B.1.9.4,Europe,20A,2/3/2021
Morocco/6891/2020,GH,1,20A,Morocco,Morocco,EPI_ISL_459969,Human,B.1,Africa,20A,3/20/2020
Malaysia/UNIMAS-M3002/2020,G,1,20A,Malaysia,Sarawak,EPI_ISL_718154,Human,B.1,Asia,20A,5/7/2020
Egypt/CUNCI-HGC10I027/2020,G,2,20A,Egypt,Egypt,EPI_ISL_907100,Human,B.1,Africa,20A,12/25/2020
Thailand/SamutSakorn_72-20/2020,G,1,20A,Thailand,Samut Sakhon,EPI_ISL_768615,Human,B.1,Asia,20A,12/20/2020
env/Austria/CeMM3819/2021,G,1,20A,Austria,Salzburg,EPI_ISL_1117790,Environment,B.1.160,Europe,20A,2/2/2021
BosniaandHerzegovina/VFS-UNSA-LMGFI017/2021,G,1,20A,Bosnia and Herzegovina,Sarajevo,EPI_ISL_955186,Human,B.1.160,Europe,20A,1/15/2021
env/Liechtenstein/CeMM3292/2021,G,1,20A,Liechtenstein,Liechtenstein,EPI_ISL_1008285,Environment,B.1.160,Europe,20A,1/13/2021
Belarus/ChVir21840/2020,GH,2,20A,Belarus,Belarus,EPI_ISL_860804,Human,B.1.164,Europe,20A,11/30/2020
Belarus/MI-RII-MH11351S/2020,G,1,20A,Belarus,Minsk,EPI_ISL_754230,Human,B.1.164,Europe,20A,7/6/2020
Belarus/ChVir21835/2020,GH,1,20A,Belarus,Belarus,EPI_ISL_861456,Human,B.1.164,Europe,20A,11/7/2020
Morocco/FMP-69/2021,GH,1,20A,Morocco,Sidi Lahcen,EPI_ISL_1105946,Human,B.1,Africa,20A,1/6/2021
Morocco/FMP-71/2021,GH,1,20A,Morocco,Sidi Lahcen,EPI_ISL_1109622,Human,B.1,Africa,20A,1/7/2021
Morocco/FMP-84/2021,GH,1,20A,Morocco,Morocco,EPI_ISL_1159700,Human,B.1,Africa,20A,1/6/2021
NewZealand/20CV0670/2020,GH,1,20A,New Zealand,Auckland,EPI_ISL_732970,Human,B.1.170,Oceania,20A,12/9/2020
USA/WA-UW-13070/2020,GH,1,20A,USA,Washington,EPI_ISL_570946,Human,B.1,North America,20A,6/30/2020
Colombia/DC-CIMBIUR-D26/2020,GH,1,20A,Colombia,Bogota,EPI_ISL_1040921,Human,B.1,South America,20A,6/16/2020
Argentina/PAIS-C0041/2020,GH,1,20A,Argentina,Chaco,EPI_ISL_792442,Human,B.1,South America,20A,6/22/2020
Colombia/GVI-160127/2020,GH,1,20A,Colombia,La Guajira,EPI_ISL_941991,Human,B.1,South America,20A,6/23/2020
Colombia/GVI-160130/2020,GH,1,20A,Colombia,La Guajira,EPI_ISL_941993,Human,B.1,South America,20A,6/23/2020
env/Liechtenstein/CeMM3812/2021,GH,2,20A,Liechtenstein,Liechtenstein,EPI_ISL_1117891,Environment,B.1,Europe,20A,2/7/2021
Colombia/DC-CIMBIUR-D30/2020,GH,2,20A,Colombia,Bogota,EPI_ISL_1040924,Human,B.1,South America,20A,7/30/2020
Colombia/SAN-INS-0904/2020,GH,1,20A,Colombia,Santander,EPI_ISL_739663,Human,B.1,South America,20A,10/31/2020
Egypt/CUNCI-HGC7I025/2020,GH,1,20A,Egypt,Egypt,EPI_ISL_576373,Human,B.1,Africa,20A,7/19/2020
Egypt/CUNCI-HGC7I029/2020,GH,1,20A,Egypt,Cairo,EPI_ISL_529143,Human,B.1,Africa,20A,7/19/2020
NewZealand/20CV0536/2020,GH,1,20A,New Zealand,Bay of Plenty,EPI_ISL_637088,Human,B.1.438,Oceania,20A,10/16/2020
Jordan/Biolab003/2021,GH,3,20A,Jordan,Amman,EPI_ISL_977602,Human,B.1.438,Asia,20A,1/24/2021
Canada/NL-NML-3111/2020,GH,2,20A,Canada,Newfoundland and Labrador,EPI_ISL_1055426,Human,B.1.438,North America,20A,11/22/2020
Canada/NS-NML-16993/2021,GH,2,20A,Canada,Nova Scotia,EPI_ISL_1272401,Human,B.1.438,North America,20A,2/9/2021
Venezuela/VEN-95072/2020,GH,1,20A,Venezuela,Venezuela,EPI_ISL_476704,Human,B.1.111,South America,20A,4/9/2020
Colombia/ANT-INS-01/2020,GH,2,20A,Colombia,Antioquia,EPI_ISL_653756,Human,B.1.111,South America,20A,7/7/2020
Colombia/ANT-UW-651262772201/2020,GH,3,20A,Colombia,Antioquia,EPI_ISL_1324138,Human,B.1.111,South America,20A,11/27/2020
Colombia/ANT-INS-103573/2020,GH,2,20A,Colombia,Antioquia,EPI_ISL_739676,Human,B.1.111,South America,20A,10/21/2020
Colombia/DC-UW-651303172901/2020,GH,2,20A,Colombia,Bogota,EPI_ISL_1324148,Human,B.1.111,South America,20A,12/1/2020
Colombia/ANT-INS-103237/2020,GH,2,20A,Colombia,Antioquia,EPI_ISL_739674,Human,B.1.111,South America,20A,10/20/2020
Colombia/ANT-INS-103236/2020,GH,2,20A,Colombia,Antioquia,EPI_ISL_739675,Human,B.1.111,South America,20A,10/20/2020
Colombia/SAN-UW-651275440101/2020,GH,1,20A,Colombia,Santander,EPI_ISL_1324143,Human,B.1.111,South America,20A,12/9/2020
Colombia/ATL-UW-651262551501/2020,GH,2,20A,Colombia,Atlantico,EPI_ISL_1324135,Human,B.1.111,South America,20A,11/22/2020
Colombia/BOG-INS-VG-40/2020,GH,1,20A,Colombia,Bogota,EPI_ISL_845621,Human,B.1.111,South America,20A,12/18/2020
Colombia/ANT-CWOHC-VG-RSEC00001A/2020,GH,1,20A,Colombia,Antioquia,EPI_ISL_1091784,Human,B.1.111,South America,20A,10/4/2020
USA/CT-CDC-22528152/2021,GH,1,20A,USA,Connecticut,EPI_ISL_1267160,Human,B.1.111,North America,20A,2/26/2021
Colombia/ANT-CWOHC-VG-SEC00013M/2021,GH,3,20A,Colombia,Antioquia,EPI_ISL_1091781,Human,B.1.111,South America,20A,1/14/2021
Singapore/97/2021,GH,3,20A,Singapore,Singapore,EPI_ISL_891236,Human,B.1.111,Asia,20A,1/23/2021
Colombia/TOL-INS-VG-847/2021,GH,2,20A,Colombia,Tolima,EPI_ISL_1220052,Human,B.1.111,South America,20A,1/16/2021
Colombia/BOY-INS-VG-60/2020,GH,2,20A,Colombia,Boyaca,EPI_ISL_794663,Human,B.1.111,South America,20A,12/30/2020
Colombia/BOG-INS-VG-33/2020,GH,2,20A,Colombia,Bogota,EPI_ISL_845620,Human,B.1.111,South America,20A,12/28/2020
Aruba/AW-RIVM-11735/2021,GH,1,20A,Aruba,Aruba,EPI_ISL_1014606,Human,B.1.111,South America,20A,2/1/2021
Aruba/AW-RIVM-15939/2021,GH,1,20A,Aruba,Aruba,EPI_ISL_1232614,Human,B.1.111,South America,20A,2/22/2021
Aruba/AW-RIVM-16736/2021,GH,1,20A,Aruba,Aruba,EPI_ISL_1289386,Human,B.1.111,South America,20A,3/1/2021
Trinidad/TT2158/2020,GH,1,20A,Trinidad and Tobago,Trinidad and Tobago,EPI_ISL_756362,Human,B.1.111,South America,20A,8/26/2020
Trinidad/TT7867/2020,GH,1,20A,Trinidad and Tobago,Trinidad and Tobago,EPI_ISL_717696,Human,B.1.111,South America,20A,8/14/2020
Trinidad/TT1327/2020,GH,1,20A,Trinidad and Tobago,Trinidad and Tobago,EPI_ISL_717694,Human,B.1.111,South America,20A,8/28/2020
Trinidad/TT7923/2020,GH,1,20A,Trinidad and Tobago,Trinidad and Tobago,EPI_ISL_717700,Human,B.1.111,South America,20A,9/14/2020
Trinidad/TT6949/2020,GH,3,20A,Trinidad and Tobago,Trinidad and Tobago,EPI_ISL_717692,Human,B.1.111,South America,20A,9/9/2020
Trinidad/TT4707/2020,GH,2,20A,Trinidad and Tobago,Trinidad and Tobago,EPI_ISL_717697,Human,B.1.111,South America,20A,9/2/2020
Trinidad/TT6851/2020,GH,2,20A,Trinidad and Tobago,Trinidad and Tobago,EPI_ISL_756363,Human,B.1.111,South America,20A,9/9/2020
Trinidad/TT44048/2020,GH,2,20A,Trinidad and Tobago,Trinidad and Tobago,EPI_ISL_756311,Human,B.1.111,South America,20A,11/18/2020
Trinidad/TT44092/2020,GH,2,20A,Trinidad and Tobago,Trinidad and Tobago,EPI_ISL_756357,Human,B.1.111,South America,20A,11/26/2020
Australia/WA64/2020,GH,1,20A,Australia,Western Australia,EPI_ISL_512717,Human,B.1.160,Oceania,20A,5/30/2020
Australia/WA554/2020,GH,1,20A,Australia,Western Australia,EPI_ISL_794726,Human,B.1,Oceania,20A,12/14/2020
Nigeria/NI-CV244/2020,GH,1,20A,Nigeria,Niger State,EPI_ISL_729929,Human,B.1.462,Africa,20A,7/2/2020
Indonesia/YO-UGM-10007/2020,GH,1,20A,Indonesia,Yogyakarta,EPI_ISL_632936,Human,B.1.459,Asia,20A,8/22/2020
Australia/QLD1147/2020,GH,1,20A,Australia,Australia,EPI_ISL_639750,Human,B.1,Oceania,20A,10/21/2020
Egypt/CCHE57357-P-10/2020,G,2,20A,Egypt,Egypt,EPI_ISL_812852,Human,B.1,Africa,20A,8/3/2020
Afghanistan/IMB07964/2020,G,1,20A,Afghanistan,Afghanistan,EPI_ISL_1001001,Human,B.1,Asia,20A,5/30/2020
Indonesia/YO-UGM-10013/2020,GH,1,20A,Indonesia,Yogyakarta,EPI_ISL_872190,Human,B.1.459,Asia,20A,12/27/2020
Indonesia/YO-UGM-10001/2020,GH,2,20A,Indonesia,Yogyakarta,EPI_ISL_576113,Human,B.1.459,Asia,20A,8/18/2020
Indonesia/TNG-LIPI016/2020,GH,2,20A,Indonesia,Banten,EPI_ISL_833499,Human,B.1.459,Asia,20A,8/21/2020
Taiwan/NTU37/2020,GH,2,20A,Indonesia,Indonesia,EPI_ISL_740547,Human,B.1.459,Asia,20A,11/26/2020
Indonesia/JK-LIPI012/2020,GH,1,20A,Indonesia,Jakarta,EPI_ISL_833495,Human,B.1.459,Asia,20A,8/17/2020
Indonesia/TN-LIPI039/2020,GH,2,20A,Indonesia,Banten,EPI_ISL_1020205,Human,B.1.459,Asia,20A,11/5/2020
Australia/ACT0084/2020,GH,1,20A,Australia,Australian Capital Territory,EPI_ISL_498543,Human,B.1.523,Oceania,20A,6/15/2020
Australia/QLD991/2020,GH,1,20A,Australia,Queensland,EPI_ISL_530251,Human,B.1.523,Oceania,20A,7/10/2020
Turkey/IST-GLAB-N010/2020,GH,1,20A,Turkey,Istanbul,EPI_ISL_833143,Human,B.1.523,Europe,20A,12/20/2020
Finland/23LS1H5/2020,GH,3,20A,Finland,Uusimaa,EPI_ISL_759774,Human,B.1.463,Europe,20A,10/23/2020
Canada/LTRI-1105/2020,GH,2,20A,Canada,Ontario,EPI_ISL_848194,Human,B.1.469,North America,20A,12/24/2020
Australia/QLD1459/2020,GH,2,20A,Australia,Queensland,EPI_ISL_1300525,Human,B.1.469,Oceania,20A,12/4/2020
Indonesia/JK-NIHRD-C0050015/2020,GH,2,20A,Indonesia,Jakarta,EPI_ISL_909772,Human,B.1.470,Asia,20A,9/11/2020
Indonesia/KB-TUH-C2139628/2020,GH,3,20A,Indonesia,West Kalimantan,EPI_ISL_911750,Human,B.1.470,Asia,20A,11/26/2020
Indonesia/JI-ITDua-12323Nvv/2020,GH,1,20A,Indonesia,East Java,EPI_ISL_759963,Human,B.1.470,Asia,20A,6/9/2020
Indonesia/JB-TFRIC19-L4173/2020,GH,2,20A,Indonesia,West Java,EPI_ISL_511879,Human,B.1.470,Asia,20A,7/8/2020
Indonesia/JB-TFRIC19-R48704/2020,GH,1,20A,Indonesia,West Java,EPI_ISL_529718,Human,B.1.470,Asia,20A,7/22/2020
Indonesia/YO-UGM-124777/2020,GH,3,20A,Indonesia,Yogyakarta,EPI_ISL_906051,Human,B.1.470,Asia,20A,12/23/2020
Indonesia/JK-FKUI-784/2021,GH,1,20A,Indonesia,Jakarta,EPI_ISL_1196774,Human,B.1.470,Asia,20A,2/1/2021
Indonesia/BT-EIJK260/2021,GH,1,20A,Indonesia,Banten,EPI_ISL_1284266,Human,B.1.470,Asia,20A,2/2/2021
Singapore/1430/2020,GH,1,20A,Singapore,Singapore,EPI_ISL_693318,Human,B.1.470,Asia,20A,11/28/2020
Taiwan/NTU36/2020,GH,1,20A,Indonesia,Indonesia,EPI_ISL_738064,Human,B.1.470,Asia,20A,11/27/2020
Indonesia/JI-ITDua-33304NT/2020,GH,2,20A,Indonesia,East Java,EPI_ISL_877420,Human,B.1.470,Asia,20A,12/11/2020
Indonesia/JK-EIJK80/2020,GH,1,20A,Indonesia,Jakarta,EPI_ISL_947273,Human,B.1.470,Asia,20A,11/25/2020
Australia/WA-633/2021,GH,3,20A,Australia,Western Australia,EPI_ISL_1295932,Human,B.1.470,Oceania,20A,3/9/2021
SouthKorea/KDCA1473/2021,GH,1,20A,Indonesia,Indonesia,EPI_ISL_1063595,Human,B.1.470,Asia,20A,1/4/2021
Beijing/IVDC-07/2020,GH,1,20A,China,Beijing,EPI_ISL_1122017,Human,B.1.470,Asia,20A,12/26/2020
Indonesia/JI-ITDua-34962NT/2020,GH,1,20A,Indonesia,East Java,EPI_ISL_888591,Human,B.1.470,Asia,20A,12/24/2020
Singapore/1429/2020,GH,1,20A,Singapore,Singapore,EPI_ISL_693317,Human,B.1,Asia,20A,11/19/2020
CostaRica/INC-0188/2020,GH,1,20A,Costa Rica,San Jose,EPI_ISL_914795,Human,B.1.601,North America,20A,12/2/2020
USA/NJ-CDC-21674577/2021,GH,1,20A,USA,New Jersey,EPI_ISL_1087966,Human,B.1.601,North America,20A,1/30/2021
Philippines/PH-RITM-0051/2020,GH,1,20A,Philippines,Calabarzon,EPI_ISL_1069188,Human,B.1,Asia,20A,12/18/2020
Finland/HEL-15-253/2021,G,1,20A,Finland,Uusimaa,EPI_ISL_1082217,Human,B.1.533,Europe,20A,1/18/2021
Jordan/AM-ALSR-2579/2020,GH,1,20A,Jordan,Amman,EPI_ISL_635778,Human,B.1.466,Asia,20A,7/4/2020
NewZealand/20CV0607/2020,GH,2,20A,New Zealand,Canterbury,EPI_ISL_682286,Human,B.1.471,Oceania,20A,11/25/2020
NewZealand/20CV0625/2020,GH,2,20A,New Zealand,Canterbury,EPI_ISL_682296,Human,B.1.471,Oceania,20A,11/30/2020
NewZealand/20CV0606/2020,GH,2,20A,New Zealand,Canterbury,EPI_ISL_682285,Human,B.1.471,Oceania,20A,11/25/2020
NewZealand/20CV0619/2020,GH,2,20A,New Zealand,Canterbury,EPI_ISL_682295,Human,B.1.471,Oceania,20A,11/27/2020
NewZealand/20CV0604/2020,GH,2,20A,New Zealand,Canterbury,EPI_ISL_682283,Human,B.1.471,Oceania,20A,11/25/2020
Egypt/CUNCI-HGC11I006/2021,GH,1,20A,Egypt,Egypt,EPI_ISL_862788,Human,B.1.466,Africa,20A,1/3/2021
Egypt/CUNCI-HGC11I027/2021,GH,1,20A,Egypt,Egypt,EPI_ISL_862797,Human,B.1.466,Africa,20A,1/3/2021
UnitedArabEmirates/3945/2020,GH,2,20A,United Arab Emirates,Abu Dhabi,EPI_ISL_859911,Human,B.1.466.1,Asia,20A,11/23/2020
UnitedArabEmirates/3970/2020,GH,2,20A,United Arab Emirates,Abu Dhabi,EPI_ISL_859917,Human,B.1.466.1,Asia,20A,11/24/2020
Singapore/1509/2020,GH,2,20A,Singapore,Singapore,EPI_ISL_768625,Human,B.1.466.2,Asia,20A,12/28/2020
Australia/QLD1550/2021,GH,2,20A,Australia,Australia,EPI_ISL_985234,Human,B.1.466.2,Oceania,20A,2/12/2021
Australia/QLD1651/2021,GH,2,20A,Australia,Queensland,EPI_ISL_1170951,Human,B.1.466.2,Oceania,20A,3/3/2021
Australia/QLD1616/2021,GH,2,20A,Australia,Queensland,EPI_ISL_1121039,Human,B.1.466.2,Oceania,20A,2/27/2021
Australia/QLD1621/2021,GH,2,20A,Australia,Queensland,EPI_ISL_1137503,Human,B.1.466.2,Oceania,20A,2/28/2021
Australia/QLD1622/2021,GH,2,20A,Australia,Queensland,EPI_ISL_1137504,Human,B.1.466.2,Oceania,20A,2/28/2021
Indonesia/BT-EIJK151/2021,GH,2,20A,Indonesia,Banten,EPI_ISL_1283964,Human,B.1.466.2,Asia,20A,1/7/2021
Malaysia/UNIMAS-16299/2021,GH,2,20A,Malaysia,Sarawak,EPI_ISL_1318213,Human,B.1,Asia,20A,2/18/2021
Malaysia/UNIMAS-16331/2021,GH,2,20A,Malaysia,Sarawak,EPI_ISL_1318207,Human,B.1,Asia,20A,2/20/2021
Indonesia/JK-NIHRD-C002100677/2021,GH,2,20A,Indonesia,Jakarta,EPI_ISL_942971,Human,B.1.466.2,Asia,20A,1/4/2021
Indonesia/WK-UNTAN-C212106678/2020,GH,2,20A,Indonesia,West Kalimantan,EPI_ISL_1250846,Human,B.1.466.2,Asia,20A,2/8/2021
Indonesia/JK-NIHRD-MI2101634/2021,GH,2,20A,Indonesia,Jakarta,EPI_ISL_1169054,Human,B.1.466.2,Asia,20A,2/6/2021
Malaysia/IMR_WC77905/2021,GH,2,20A,Malaysia,Malaysia,EPI_ISL_1196866,Human,B.1.466.2,Asia,20A,2/2/2021
Indonesia/JK-NIHRD-MI-21-01637/2021,GH,3,20A,Indonesia,Jakarta,EPI_ISL_1118211,Human,B.1.466.2,Asia,20A,2/6/2021
Malaysia/UNIMAS-CRC0439/2021,GH,3,20A,Malaysia,Sarawak,EPI_ISL_1318217,Human,B.1.466.2,Asia,20A,1/18/2021
Singapore/270/2021,GH,3,20A,Singapore,Singapore,EPI_ISL_1295942,Human,B.1.466.2,Asia,20A,3/11/2021
Australia/WA-638/2021,GH,4,20A,Australia,Western Australia,EPI_ISL_1295937,Human,B.1.466.2,Oceania,20A,3/14/2021
Indonesia/KS-NIHRD-WGS00914/2020,GH,3,20A,Indonesia,South Kalimantan,EPI_ISL_1257852,Human,B.1.466.2,Asia,20A,12/15/2020
Australia/NSW-R0169/2021,GH,3,20A,Australia,New South Wales,EPI_ISL_1315072,Human,B.1.466.2,Oceania,20A,3/19/2021
PapuaNewGuinea/6/2021,GH,4,20A,Papua New Guinea,Papua New Guinea,EPI_ISL_1307676,Human,B.1.466.2,Oceania,20A,3/9/2021
PapuaNewGuinea/10/2021,GH,4,20A,Papua New Guinea,Papua New Guinea,EPI_ISL_1307680,Human,B.1.466.2,Oceania,20A,2/22/2021
PapuaNewGuinea/8/2021,GH,4,20A,Papua New Guinea,Papua New Guinea,EPI_ISL_1307678,Human,B.1.466.2,Oceania,20A,2/22/2021
Singapore/184/2021,GH,3,20A,Singapore,Singapore,EPI_ISL_995297,Human,B.1.466.2,Asia,20A,2/9/2021
Indonesia/BA-NIHRD-WGS00745/2021,GH,3,20A,Indonesia,Bali,EPI_ISL_1257841,Human,B.1.466.2,Asia,20A,1/27/2021
Japan/IC-0794/2021,GH,3,20A,Indonesia,Indonesia,EPI_ISL_1046789,Human,B.1.466.2,Asia,20A,2/12/2021
Indonesia/SR-EIJK-NIHRD-0306/2021,GH,3,20A,Indonesia,West Sulawesi,EPI_ISL_1265457,Human,B.1.466.2,Asia,20A,2/25/2021
Australia/QLD1630/2021,GH,3,20A,Australia,Queensland,EPI_ISL_1159378,Human,B.1.466.2,Oceania,20A,3/2/2021
PapuaNewGuinea/5/2021,GH,3,20A,Papua New Guinea,Papua New Guinea,EPI_ISL_1307675,Human,B.1.466.2,Oceania,20A,3/5/2021
PapuaNewGuinea/9/2021,GH,3,20A,Papua New Guinea,Papua New Guinea,EPI_ISL_1307679,Human,B.1.466.2,Oceania,20A,2/23/2021
PapuaNewGuinea/4/2021,GH,3,20A,Papua New Guinea,Papua New Guinea,EPI_ISL_1307674,Human,B.1.466.2,Oceania,20A,2/22/2021
PapuaNewGuinea/11/2021,GH,3,20A,Papua New Guinea,Papua New Guinea,EPI_ISL_1307681,Human,B.1.466.2,Oceania,20A,2/23/2021
Australia/QLD1613/2021,GH,3,20A,Australia,Queensland,EPI_ISL_1300534,Human,B.1.466.2,Oceania,20A,2/24/2021
Indonesia/JK-FKUPNVJ-06/2020,GH,1,20A,Indonesia,Jakarta,EPI_ISL_1300522,Human,B.1.456,Asia,20A/N.194L,11/27/2020
India/WB-IICB-037/2020,O,2,20A,India,West Bengal,EPI_ISL_661310,Human,B.1.36,Asia,20A/N.194L,10/26/2020
Indonesia/YO-UGM-10011/2020,GH,2,20A,Indonesia,Yogyakarta,EPI_ISL_872188,Human,B.1.456,Asia,20A/N.194L,12/27/2020
Taiwan/NTU41/2020,GH,1,20A,Indonesia,Indonesia,EPI_ISL_872593,Human,B.1.456,Asia,20A/N.194L,12/5/2020
Singapore/1474/2020,GH,1,20A,Singapore,Singapore,EPI_ISL_754089,Human,B.1.456,Asia,20A/N.194L,12/17/2020
Singapore/1528/2020,GH,1,20A,Singapore,Singapore,EPI_ISL_803980,Human,B.1.36.19,Asia,20A/N.194L,12/29/2020
Singapore/1434/2020,O,1,20A,Singapore,Singapore,EPI_ISL_693322,Human,B.1.36.19,Asia,20A/N.194L,11/30/2020
Singapore/1434-2/2020,O,1,20A,Singapore,Singapore,EPI_ISL_693328,Human,B.1.36.19,Asia,20A/N.194L,11/29/2020
Japan/IC-0806/2021,GH,1,20A,Indonesia,Indonesia,EPI_ISL_1198814,Human,B.1.36.19,Asia,20A/N.194L,2/19/2021
Indonesia/YO-UGM-209459/2020,GH,1,20A,Indonesia,Yogyakarta,EPI_ISL_891151,Human,B.1.36.19,Asia,20A/N.194L,12/23/2020
Singapore/1398/2020,GH,1,20A,Singapore,Singapore,EPI_ISL_645125,Human,B.1.36.19,Asia,20A/N.194L,11/10/2020
Singapore/1427/2020,GH,1,20A,Singapore,Singapore,EPI_ISL_693315,Human,B.1.36.19,Asia,20A/N.194L,11/21/2020
SaudiArabia/KAUST-MADINAH1367/2020,GH,1,20A,Saudi Arabia,Madinah,EPI_ISL_678013,Human,B.1.36.24,Asia,20A/N.194L,6/4/2020
Pakistan/JRCGR-KHI29/2020,GH,1,20A,Pakistan,Karachi,EPI_ISL_779265,Human,B.1.36,Asia,20A/N.194L,6/2/2020
Egypt/CUNCI-HGC6I016/2020,GH,1,20A,Egypt,Egypt,EPI_ISL_475723,Human,B.1.36,Africa,20A/N.194L,6/2/2020
SaudiArabia/KAUST-MADINAH957/2020,GH,1,20A,Saudi Arabia,Madinah,EPI_ISL_513207,Human,B.1.36,Asia,20A/N.194L,5/26/2020
India/GJ-GBRC-383b/2020,G,1,20A,India,Gujarat,EPI_ISL_524743,Human,B.1.184,Asia,20A/N.194L,6/18/2020
SaudiArabia/KAUST-QATIF1441/2020,O,1,20A,Saudi Arabia,Eastern Province,EPI_ISL_678151,Human,B.1.260,Asia,20A/N.194L,6/27/2020
Australia/WA62/2020,GH,1,20A,Australia,Western Australia,EPI_ISL_512715,Human,B.1.36,Oceania,20A/N.194L,5/7/2020
Australia/WA63/2020,GH,1,20A,Australia,Western Australia,EPI_ISL_512716,Human,B.1.36,Oceania,20A/N.194L,5/12/2020
Australia/WA84/2020,GH,1,20A,Australia,Western Australia,EPI_ISL_512737,Human,B.1.36,Oceania,20A/N.194L,5/11/2020
India/KA-NIMH-SEQ-77/2021,GH,1,20A,India,Karnataka,EPI_ISL_860196,Human,B.1.36.29,Asia,20A/N.194L,1/4/2021
India/TG-CCMB-AM811/2020,GH,1,20A,India,Telangana,EPI_ISL_910239,Human,B.1.36.29,Asia,20A/N.194L,9/22/2020
India/KA-NIMH-SEQ-44/2020,G,1,20A,India,Karnataka,EPI_ISL_845876,Human,B.1.36.29,Asia,20A/N.194L,12/28/2020
India/KMCReinfection1/2020,GH,2,20A,India,Andhra Pradesh,EPI_ISL_1103556,Human,B.1.36.29,Asia,20A/N.194L,7/25/2020
India/KA-NIMH-SEQ-57/2020,GH,3,20A,India,Karnataka,EPI_ISL_845889,Human,B.1.36.29,Asia,20A/N.194L,12/28/2020
